Model Details
Model: NeoHookean, Initial Guess: 1, Bounds: unbounded, RMSE: 2.665, BIC: 1426.075
Model: MooneyRivlin, Initial Guess: 1,1, Bounds: unbounded, RMSE: 0.811, BIC: -289.864

Predictions
Note: tested1

x,y_original,NeoHookean_ypred,MooneyRivlin_ypred
0.74841,0.146915426,0.5917578988367537,-0.7952357112033739
0.759106667,0.151163644,0.6068153720667208,-0.8011802936189447
0.76969,0.156398212,0.6220100478886418,-0.8068117496423137
0.78016,0.161178538,0.6373389022285307,-0.8121315678185064
0.79052,0.166400692,0.6528037503315448,-0.817142965800004
0.80078,0.171141674,0.6684168558270321,-0.8218519676798381
0.81093,0.175702232,0.6841601670131113,-0.8262553210368333
0.82098,0.180610122,0.7000461946656439,-0.8303588494897287
0.83093,0.186903082,0.71607221826041,-0.83416380582509
0.84078,0.191817314,0.7322353577309062,-0.8376715891184601
0.85054,0.197007437,0.7485494425322865,-0.8408869074079917
0.8602,0.202574437,0.7649950240823106,-0.8438077570285136
0.86977,0.207742543,0.7815862447676399,-0.8464385930547058
0.87925,0.214330255,0.7983205427910346,-0.8487805771081036
0.88864,0.219630666,0.8151952137637996,-0.850835008208696
0.89794,0.225912633,0.8322074103154755,-0.8526033253386398
0.90716,0.23201513,0.8493729231907425,-0.854088574038335
0.91629,0.237685256,0.8666704958820546,-0.8552904235117924
0.92534,0.244071543,0.8841163034087798,-0.8562116022538593
0.93431,0.250182701,0.9017079403429448,-0.8568532074412776
0.9432,0.256791918,0.9194428753810779,-0.8572164635981645
0.95201,0.263536427,0.9373184509650706,-0.8573027246501557
0.96074,0.269382136,0.9553318829912715,-0.8571134758527261
0.9694,0.276238457,0.9735014162699178,-0.8566496391051075
0.97798,0.282965287,0.9918035602965635,-0.8559130147123728
0.986496667,0.290131296,1.0102715969709783,-0.8549032296459158
0.99493,0.296184699,1.0288595889535115,-0.8536240028498341
1.0033,0.304089014,1.0476089441812044,-0.8520737653647066
1.0116,0.311400819,1.0665026578806676,-0.8502546676822158
1.01983,0.31823965,1.0855381910729553,-0.8481680784193024
1.028,0.326217708,1.1047365789630557,-0.8458124275702232
1.03609,0.333399436,1.1240480666442103,-0.8431950891220632
1.044123333,0.340419668,1.1435256766818593,-0.8403100595058595
1.05209,0.348470946,1.1631431348946863,-0.837161879932105
1.06,0.356995279,1.1829229396499965,-0.8337476506623887
1.06784,0.363863733,1.2028293353255757,-0.8300744725180387
1.07562,0.37201105,1.2228850074820954,-0.8261393002008752
1.083346667,0.379822148,1.2431053115927082,-0.8219395756332224
1.09101,0.388473953,1.2634619579080977,-0.8174818391820473
1.09861,0.397342268,1.2839521461849506,-0.8127678738463704
1.10616,0.405412272,1.3046097223587256,-0.8077905270632044
1.11365,0.41458271,1.3254053350933643,-0.8025574155169277
1.121086667,0.42210071,1.346355218369261,-0.7970651984963251
1.12847,0.431915667,1.3674574129930297,-0.7913148944808581
1.13579,0.439981205,1.3886806815666102,-0.7853160153646259
1.14306,0.448882407,1.4100611407190418,-0.7790592574643496
1.15028,0.458160559,1.4315969967886533,-0.7725455198310902
1.15745,0.466940435,1.453286379267686,-0.7657757899419515
1.16457,0.476741499,1.4751273405062555,-0.7587511446254052
1.17164,0.485622081,1.497117855449487,-0.7514727509407573
1.178656667,0.495258593,1.5192452382883352,-0.7439455152586234
1.18562,0.50507283,1.541506869375336,-0.7361712278320702
1.19254,0.514687846,1.563932678669772,-0.7281399495170691
1.19942,0.525281232,1.586532230140784,-0.7198482370640003
1.20624,0.535269713,1.6092374145249173,-0.7113218210833452
1.21302,0.546203504,1.632112329648303,-0.702537412197719
1.21976,0.555004817,1.6551557581214378,-0.6934954475625759
1.226446667,0.565921721,1.6783199299685019,-0.6842152497590455
1.23309,0.576560069,1.7016370003155552,-0.6746846953238297
1.23969,0.586503139,1.7251051005925018,-0.6649049236046896
1.24625,0.597862375,1.7487343748637045,-0.6548719784936434
1.25276,0.609356989,1.7724865642766177,-0.6446026965543741
1.25924,0.618634053,1.7964330380844045,-0.6340664245536907
1.26567,0.630623506,1.8204982187944077,-0.6232966585075168
1.27206,0.640901179,1.8447170941705961,-0.612278435673014
1.278403333,0.65362943,1.8690621230777458,-0.6010248798614111
1.28471,0.663774126,1.8935695906479624,-0.5895197064552331
1.29098,0.676045899,1.9182380550301257,-0.5777636971714291
1.297216667,0.688764533,1.9430793839452682,-0.5657511918534883
1.30341,0.699989331,1.9680519478513865,-0.5535026262225813
1.30956,0.711469219,1.993153158143507,-0.5410200224054798
1.31568,0.724164337,2.0184357670700037,-0.5282773778923122
1.32176,0.736949041,2.043856987219973,-0.5152963825085255
1.3278,0.748904778,2.069414536431031,-0.5020787684520993
1.3338,0.761054118,2.095106070012596,-0.48862634679930217
1.339773333,0.773683853,2.120987290252466,-0.4749100287356587
1.34571,0.786437789,2.147013687373061,-0.46095337236036116
1.35161,0.798242006,2.1731832517989216,-0.4467578607954703
1.35747,0.812496749,2.1994788782521315,-0.43233334421628733
1.3633,0.824979192,2.225943580671555,-0.417656553205747
1.3691,0.839319311,2.2525762306392334,-0.40272805772350395
1.374866667,0.852909436,2.2793600861381944,-0.3875573465890536
1.3806,0.865095659,2.306293391819941,-0.3721456788826121
1.386293333,0.879161252,2.3333424963379237,-0.35651287351567973
1.39196,0.893818228,2.3605688945687446,-0.34062370686940113
1.39759,0.907655628,2.387922895046874,-0.32450738728767625
1.4032,0.92068945,2.4154843338127527,-0.30811683621168307
1.40877,0.93512505,2.4431534896945615,-0.29151147629427676
1.41431,0.95057029,2.4709777093212115,-0.27466343703066975
1.41982,0.963591666,2.498955435791064,-0.25757382712062693
1.4253,0.979239107,2.527085066128561,-0.24024381381728155
1.43075,0.993158357,2.5553649511745764,-0.22267462324612275
1.43617,1.008627148,2.5837933954892476,-0.20486754070670088
1.44156,1.024493149,2.61236865726748,-0.1868239109567753
1.44692,1.038558567,2.6410889482673046,-0.16854513847863473
1.45225,1.053775861,2.669952433751237,-0.15003268772736078
1.45756,1.069521942,2.6990122468298057,-0.13125239655412457
1.46283,1.084925067,2.7281570083245046,-0.11227658269565133
1.46808,1.101371006,2.757495356749351,-0.09303486772543046
1.473306667,1.117883627,2.787008105776004,-0.0735395475440086
1.4785,1.133243079,2.8166370190663255,-0.0538293519495312
1.48367,1.148805493,2.8464373477028504,-0.03386780429231173
1.48881,1.165254574,2.876369106038135,-0.01368185539661404
1.493926667,1.182418012,2.906469522149234,0.006753417406956785
1.49901,1.198661814,2.9366778237944295,0.027396419616589895
1.50408,1.215884684,2.9671117925207975,0.04832768184687808
1.509116667,1.232723592,2.9976502562126313,0.06946389113229401
1.51413,1.249410154,3.028351781146568,0.09084519749853825
1.519116667,1.266205462,3.059194466849746,0.11245620767553177
1.52408,1.284902992,3.09019738884278,0.13431013016827364
1.52902,1.302346261,3.121359289756523,0.15640603571205602
1.53393,1.319358761,3.152636193934297,0.1787124208419435
1.53882,1.337037369,3.184090153839995,0.2012733341406694
1.54369,1.355273457,3.215720420374088,0.22408840755045745
1.54853,1.37237249,3.247460320808518,0.24710931196637986
1.55335,1.390982506,3.2793736735850105,0.270382082547421
1.558143333,1.410762959,3.311414852959978,0.29387330760527774
1.56292,1.428028428,3.3436495129559067,0.3176310995947347
1.56767,1.447832531,3.376008929757154,0.3416047692666808
1.5724,1.466462769,3.4085369356941135,0.3658266091983684
1.5771,1.486446265,3.4411628127708114,0.3902436323539682
1.58179,1.50527524,3.474024386353824,0.4149590361231468
1.58645,1.524578181,3.5069804783037033,0.43986667305534866
1.59109,1.543851035,3.540099754843315,0.4650180737352194
1.59571,1.563256068,3.573381110023019,0.49041240493528804
1.600306667,1.584554795,3.606799065691039,0.5160300905931479
1.60488,1.604471277,3.640351780623714,0.541869440896793
1.60944,1.623170654,3.674111762292689,0.5679863908549976
1.61397,1.645343432,3.7079540478828537,0.5942840925261912
1.61849,1.665660059,3.7420267914572776,0.6208776143854031
1.62298,1.686506866,3.7761779329015006,0.6476482021289733
1.62746,1.706388397,3.8105582718715514,0.6747139839255922
1.63191,1.727599228,3.845012967636452,0.7019529652364582
1.636343333,1.749791176,3.879643181637081,0.7294447579693895
1.64076,1.769903432,3.914448192900084,0.7571889255702011
1.64516,1.791876127,3.9494272404494746,0.7851849873005321
1.64953,1.814061847,3.984472156716941,0.8133459705030504
1.65389,1.834739924,4.019741824110956,0.8417993946091791
1.65823,1.857999695,4.055154861891458,0.8704798236567228
1.66255,1.880217262,4.090709703749362,0.8993858136460098
1.66685,1.902191004,4.126404752339392,0.9285158788185015
1.67113,1.925504584,4.162238379271123,0.9578684915742635
1.6754,1.947269593,4.198293722289682,0.987511927029999
1.67964,1.971848498,4.2344002151467866,1.0173057313242175
1.68387,1.993200297,4.270726456412793,1.0473887972502425
1.68808,2.017294041,4.30718590440909,1.0776895966954498
1.69227,2.041535447,4.343776783500023,1.1082064038834432
1.69645,2.067417348,4.380585712587997,1.1390115805158487
1.70061,2.088233743,4.417523897158002,1.1700309264523767
1.70475,2.114482881,4.454589476020748,1.201262600583469
1.70887,2.13743173,4.491780556834015,1.2327047192357483
1.71298,2.160255254,4.529186600434019,1.2644329959882121
1.71707,2.185953987,4.566715760815324,1.2963695975397194
1.72114,2.211772351,4.6043660598040415,1.328512523822173
1.7252,2.23604162,4.642229123520995,1.3609400516236683
1.72924,2.261072762,4.680210787310626,1.3935715780530558
1.73326,2.28532688,4.718308987007601,1.4264049859395662
1.73727,2.311172971,4.756617541055218,1.4595211546976437
1.74126,2.336903367,4.795039938449046,1.492836670642955
1.74524,2.363973323,4.833671477470071,1.526434174945873
1.7492,2.390052865,4.872414070140108,1.5602283611833272
1.75314,2.41562577,4.911265511132209,1.5942169193558975
1.75707,2.442450534,4.95032333662299,1.62848515965306
1.76099,2.467818266,4.989587620502793,1.6630334988297868
1.76489,2.495659799,5.028957083625913,1.6977727897169288
1.76877,2.522174445,5.068429410223546,1.7327005711241554
1.77264,2.549725549,5.108105169922923,1.7679057841265795
1.77649,2.576070303,5.1478806526552905,1.803296345402309
1.78033,2.60468646,5.187857962149459,1.838963037062996
1.784156667,2.633282156,5.228001963358113,1.8748746896895945
1.78796,2.658812694,5.268205684117579,1.910935277158515
1.79176,2.688700083,5.308679672864091,1.9473336874181228
1.79554,2.717914939,5.349245912035505,1.9839099819533317
1.79931,2.744200571,5.390010399280159,2.0207596310470564
1.80306,2.777353447,5.430863659843549,2.057783562589833
1.8068,2.803396171,5.471913268842772,2.0950791511065354
1.81052,2.832373493,5.513048075365062,2.1325452844594395
1.81423,2.860632192,5.554377243434725,2.1702812583407933
1.81793,2.891138623,5.595900573097511,2.2082871248470255
1.82161,2.918862636,5.637504380944752,2.246458684538627
1.82528,2.950599464,5.679300241707311,2.2848981549712057
1.82894,2.980405235,5.721287903754687,2.3236055189503197
1.83258,3.009421058,5.763351122667342,2.36247344756584
1.83621,3.041305299,5.805603911740524,2.4016071209414385
1.83983,3.071972673,5.848045967175404,2.44100645167158
1.84343,3.102986923,5.890558455682522,2.4805609400032083
1.84702,3.133733348,5.933257856456625,2.5203787687232406
1.8506,3.164479195,5.97614381309496,2.560459779373865
1.854166667,3.199033817,6.0191755993975615,2.600765953726601
1.85772,3.229596981,6.062351957142197,2.641296027496992
1.86126,3.260655697,6.105671631691856,2.6820487307278924
1.86478,3.29275717,6.149050884675795,2.7229449395254193
1.8683,3.323520796,6.192735748905308,2.7642167468132612
1.8718,3.357021203,6.236477554845455,2.805629354765628
1.87529,3.390139208,6.280399496418062,2.8472991575803164
1.87877,3.422862147,6.324501082438508,2.8892258141919456
1.88224,3.455903521,6.3687818073900475,2.931408964238308
1.88569,3.489103824,6.413112213500284,2.9737250249487346
1.88913,3.521380648,6.457618926032814,3.01629460468223
1.89256,3.557218053,6.502301385483175,3.0591172692105246
1.89598,3.590580754,6.547159017831538,3.102192564670176
1.89939,3.623776514,6.592191234489518,3.1455200174711777
1.90279,3.659150117,6.637397432248087,3.1890991342069483
1.90617,3.692452122,6.682642678368627,3.2327995489674137
1.90954,3.728888442,6.728058840189783,3.276748331390891
1.9129,3.764190304,6.773645260026693,3.320944913108235
1.91625,3.798884181,6.819401265430378,3.3653887056512346
1.91959,3.832411701,6.865326169142788,3.4100791003727124
1.92292,3.868861487,6.911419269053017,3.455015468368188
1.92624,3.906312263,6.9576798481547,3.500197160399125
1.92954,3.943590435,7.003966448367823,3.5454856917872135
1.93284,3.97970212,7.050558845314866,3.591154844877309
1.93612,4.014900183,7.097173891264153,3.6369271151770803
1.939396667,4.052775573,7.144047209670582,3.68303377308974
1.94266,4.090256902,7.191035402447098,3.7293339125794986
1.94591,4.128447799,7.238136732578909,3.7758255958607165
1.94915,4.165051747,7.285398203411345,3.82255510922775
1.95238,4.201059717,7.332818967785316,3.8695216240892236
1.9556,4.24074409,7.380398163388503,3.916724290992896
1.95881,4.276687693,7.428134912726922,3.9641622395688643
1.96201,4.315606856,7.476028323097799,4.011834578474662
1.9652,4.354340481,7.524077486563778,4.059740395342217
1.96838,4.393671044,7.572281479928519,4.107878756726812
1.97155,4.430735687,7.620639364713648,4.156248708057895
1.97471,4.472146386,7.669150187137086,4.204849273591883
1.97786,4.511014659,7.717812978092762,4.253679456366939
1.981,4.550608413,7.766626753131763,4.302738238159641
1.98413,4.59102959,7.815590512444857,4.352024579443835
1.98725,4.631585672,7.864703240846478,4.401537419351321
1.99036,4.670613412,7.913963907760125,4.451275675634669
1.99346,4.711586131,7.96337146720521,4.50123824463212
1.99655,4.750202093,8.012924857785384,4.55142400123443
1.999636667,4.792162408,8.062730911575814,4.60194133028817
2.00271,4.833665876,8.11262766042053,4.652626013737169
2.00577,4.877482671,8.162613019590188,4.703475626582609
2.00882,4.918664484,8.212739812809936,4.754543715789502
2.01187,4.958872794,8.263172757654022,4.805998386856274
2.0149,5.000042012,8.313579993990615,4.857500980508874
2.01793,5.044507544,8.364293079908142,4.909390181613922
2.020943333,5.086496773,8.415032383028366,4.961379910826452
2.02395,5.130561514,8.465964601354878,5.013640765931861
2.02695,5.175351793,8.51708952436075,5.06617268382017
2.02994,5.21576333,8.568349637999999,5.118916595430221
2.03292,5.259582339,8.619743703428872,5.171871128467643
2.03589,5.303721188,8.671270466271086,5.225034888823892
2.03886,5.346138778,8.723103695520482,5.278587427256497
2.04181,5.394564312,8.774893062045752,5.332166685434906
2.04476,5.438701039,8.826988385502133,5.386134462311034
2.04769,5.481874049,8.879035162369437,5.440123395734261
2.05062,5.529212529,8.931387334955273,5.494500516782949
2.05354,5.573489784,8.98386645031167,5.549080711299965
2.05645,5.61805526,9.036471153104362,5.60386244387697
2.05935,5.663109796,9.089200072466841,5.658844157173583
2.06225,5.709613008,9.142235230085836,5.714215881831038
2.065136667,5.758983496,9.195332451280263,5.769722792834322
2.06801,5.803294409,9.24848924480273,5.825361903956306
2.07088,5.852852351,9.301889733430801,5.8813259147698815
2.07374,5.896483066,9.355409490587885,5.937484521676659
2.0766,5.946414171,9.409235799634265,5.99403445848052
2.07944,5.993864268,9.462990782047815,6.050578573524788
2.08228,6.041533232,9.51705151216977,6.1075133517048315
2.08511,6.08788435,9.571227753972176,6.164638648504294
2.08793,6.136333273,9.625517995894226,6.221952708991537
2.09074,6.185097317,9.679920710904671,6.27945375623662
2.09355,6.234764492,9.734629594955372,6.337346713784612
2.09634,6.283672127,9.789253704291024,6.395217713326424
2.09913,6.334643285,9.84418304174419,6.453479766258084
2.10191,6.383013146,9.899220786822601,6.511924295721606
2.10469,6.43310542,9.95456497306113,6.570761777968691
2.107453333,6.482626405,10.0098827348144,6.629638275584313
2.11021,6.533775584,10.06537210053246,6.688764250696472
2.11296,6.584379453,10.121032519109347,6.748139169100163
2.11571,6.635016152,10.176999505985307,6.8079078833770055
2.11844,6.686161179,10.232864361658677,6.8676337376876475
2.12117,6.737402385,10.289034674366235,6.927752293927448
2.12389,6.790878284,10.345304677982165,6.98804348483656
2.12661,6.841525234,10.401881230318216,7.0487291123776
2.12931,6.891220493,10.458346605305858,7.109360906348961
2.13201,6.947004523,10.51511733172368,7.170385922867034
2.1347,6.999490616,10.57198309649982,7.231578239320164
2.13739,7.051457177,10.629155242118973,7.293165428115124
2.14007,7.106162607,10.686421168936452,7.354918619325218
2.14274,7.157723468,10.743779089430937,7.416835668012894
2.1454,7.211093301,10.801227200917067,7.478914407417392
2.14806,7.267152726,10.85898138177816,7.541388255836942
2.1507,7.321989946,10.91660555795992,7.6037852763383
2.15335,7.376687692,10.974754441787553,7.666814543552903
2.15598,7.429241803,11.032769620667349,7.729762514504145
2.15861,7.484470443,11.091090406468874,7.793105621343827
2.16123,7.537789952,11.149494907797324,7.856602989448795
2.16385,7.597588481,11.208205899607268,7.920496944056637
2.16645,7.652369031,11.266773294562702,7.984297423140937
2.16905,7.70648697,11.325645688017811,8.04849286165284
2.17165,7.765704517,11.384824670991797,8.113085471296671
2.174236667,7.821067621,11.444005999124252,8.177743169132754
2.17682,7.878253268,11.503417073295175,8.24271426983843
2.17939,7.936512539,11.562826553035327,8.307745650238317
2.18196,7.994925569,11.622541850740518,8.37317379929663
2.18452,8.052327507,11.682330394125305,8.438743998399957
2.18707,8.108456411,11.742190166211707,8.5044537758355
2.18962,8.167995929,11.802355677717626,8.570560659678286
2.19216,8.224531414,11.862590742197867,8.636805236271286
2.1947,8.28357759,11.923132258316171,8.70344813467176
2.19722,8.345972302,11.983501450302532,8.769962058918239
2.19975,8.40301052,12.044416735155783,8.837138641866645
2.20226,8.463881124,12.105155517780362,8.904181101650451
2.20477,8.525700061,12.16619966536274,8.97162104084208
2.207276667,8.582111851,12.227469043939129,9.039370253072335
2.20977,8.644025026,12.288717679498454,9.10715659101119
2.21226,8.705941318,12.350189711636885,9.175250092678993
2.21475,8.766830474,12.411968335664538,9.24374323221113
2.21723,8.827755617,12.47380512032047,9.312360652640308
2.2197,8.887170534,12.535697879557809,9.38109964102945
2.22216,8.950967063,12.597644413080989,9.449957463569746
2.22462,9.011764371,12.659896182326275,9.519213704480435
2.22708,9.076033456,12.722454693471782,9.588870465866009
2.22953,9.137664155,12.785065278125806,9.658644248378025
2.23197,9.199232248,12.847725685758482,9.72853224679443
2.2344,9.26526125,12.910433651778018,9.7985316352339
2.23683,9.326989825,12.973446838637502,9.868930093473011
2.23926,9.39052202,13.036766734004223,9.93972969952658
2.24168,9.456042146,13.100132355164451,10.010638696916857
2.24409,9.519334919,13.163541387333016,10.08165418825854
2.2465,9.585436843,13.227256514442859,10.153070419464399
2.2489,9.648599084,13.29101292421489,10.224590619239379
2.25129,9.71486927,13.354808262955418,10.296211834030444
2.25368,9.778880959,13.418909005513528,10.368233271634594
2.25606,9.842913484,13.483046486611157,10.440353110329767
2.25844,9.911035,13.547489725502473,10.512873891473205
2.26082,9.975340893,13.61224018169243,10.58579765671773
2.26318,10.0437136,13.67675131602433,10.658508556142024
2.26554,10.1103812,13.741567404547327,10.731619722892532
2.2679,10.17547675,13.806689890655903,10.805133177038115
2.27025,10.24425362,13.871842325895582,10.87873688178864
2.27259,10.31527125,13.937022242994182,10.952427720490917
2.27493,10.37947287,14.002507665658174,11.026520047697986
2.27727,10.44928947,14.068300027591981,11.101015871157088
2.2796,10.51590116,14.134117629261304,11.175596251510242
2.28192,10.5880807,14.199957953498958,11.250258000574192
2.28424,10.65410863,14.266104241914555,11.325322330504392
2.28655,10.72356296,14.332270818131441,11.400465067986175
2.28885,10.79467771,14.398455127030967,11.475682969646982
2.29116,10.86261278,14.465234097483615,11.551632084937424
2.29345,10.93393238,14.531739881833822,11.627325405838207
2.29574,11.0032039,14.598550725517253,11.703420714488018
2.29803,11.07331535,14.665668029449321,11.779919975359448
2.30031,11.14507488,14.732798096604949,11.856488446423796
2.302583333,11.21837264,14.800037102445215,11.933235593928543
2.30486,11.29215941,14.86768157262592,12.010500120176047
2.30712,11.3588058,14.93513592906889,12.087601631412838
2.30938,11.43206743,15.002895642811627,12.165106223730476
2.311633333,11.50063858,15.070760849194608,12.242785408430322
2.31388,11.57757642,15.138730243625043,12.320637571866072
2.31613,11.65008933,15.20710702849162,12.399010239035817
2.31837,11.72536147,15.2754860295054,12.47743911971375
2.3206,11.79882894,15.343864518787043,12.555920721706372
2.32283,11.87116473,15.41254843966364,12.634806185192218
2.32506,11.94472475,15.481539157887012,12.714097428604475
2.32728,12.01852976,15.550526598062536,12.793438071904859
2.32949,12.0975379,15.619507983367116,12.872824552173327
2.3317,12.17134662,15.68879472943467,12.952615245449849
2.33391,12.24650132,15.758388189414484,13.03281205350585
2.33611,12.32030454,15.827972730032577,13.113051237213426
2.3383,12.39781616,15.897545525771795,13.193329163181659
2.34049,12.47297495,15.967423512553998,13.27401151474838
2.34268,12.54900141,16.037608030498607,13.35510017638434
2.34486,12.62936205,16.10777784077638,13.436223978694102
2.34704,12.70546011,16.17825405642914,13.517754140292666
2.34921,12.78211887,16.24871261503812,13.599315746069692
2.351376667,12.86210512,16.319368501777713,13.681157514151536
2.35354,12.93778319,16.390221598094744,13.76327939886363
2.35569,13.0163445,16.460942202867063,13.845298994249106
2.35785,13.09478296,16.532298428961425,13.928107342607774
2.36,13.17355415,16.603630888525974,14.010939555201034
2.36214,13.25387913,16.674936622860905,14.09379180617465
2.36428,13.33344788,16.746548007592665,14.177050258320776
2.36641,13.41412893,16.818129571195538,14.260324841609503
2.36854,13.4932966,16.89001653312211,14.344005497131064
2.37067,13.57677929,16.962210197547716,14.428094061893944
2.37279,13.65476941,17.034370769075203,14.512194715029949
2.37491,13.7382073,17.106837764375417,14.59670311124485
2.37702,13.81903219,17.179268484465002,14.681219564931212
2.379126667,13.8961556,17.25189018526997,14.76600908922235
2.38123,13.98135275,17.324702669485767,14.851071527533279
2.38333,14.06788801,17.3977058043811,14.936406797645375
2.38542,14.14857949,17.470666190120493,15.02174190562097
2.38751,14.23108128,17.543932009478127,15.107484040171556
2.3896,14.31413698,17.617504542212462,15.193635005908462
2.39168,14.39766919,17.691030842722725,15.279781464259983
2.39375,14.48260049,17.764507774041483,15.365919330304237
2.39583,14.56887572,17.838646530439412,15.452882648592748
2.3979,14.65011129,17.912735508595027,15.53983702414267
2.39996,14.73498525,17.98677153519894,15.626778319764199
2.40202,14.81907281,18.061113047995736,15.714127395207257
2.40407,14.90403309,18.135398195388987,15.801459025972306
2.40613,14.98929537,18.210352972151743,15.889627008699804
2.40817,15.07771018,18.284884819366816,15.977346123834522
2.41022,15.16120631,18.360088808134567,16.065905137381222
2.41225,15.25068048,18.434863392286513,16.15400682167204
2.41429,15.34074828,18.510312613920295,16.24295192868985
2.41632,15.42693014,18.585698017115806,16.331870202085355
2.41835,15.50814624,18.661389943406625,16.421198399469816
2.42037,15.59885195,18.73701450103558,16.51049520254712
2.42239,15.69074701,18.8129450383383,16.600201388878858
2.4244,15.77771942,18.88880462095238,16.689871568189332
2.42641,15.86804118,18.964969613583644,16.77995055261495
2.42842,15.95378191,19.04144124677126,16.870440081178856
2.43042,16.04209781,19.117838004312013,16.960888628868005
2.43242,16.1352204,19.194540804114112,17.051747102112984
2.43441,16.22427864,19.271165056398615,17.142559857867056
2.4364,16.31590408,19.348094726317118,17.23378188299644
2.43839,16.40296935,19.42533103216133,17.32541490016176
2.44037,16.49499229,19.502484756242556,17.41699706301614
2.44235,16.5875167,19.57994446270243,17.50898952081613
2.44432,16.67938359,19.65731782993037,17.60092626396255
2.44629,16.77020803,19.734996499584142,17.69327256720716
2.44826,16.865576,19.812981677223267,17.786030136124538
2.45022,16.95367524,19.89087636821352,17.878726690532574
2.45218,17.04807025,19.969076858062262,17.97183373442826
2.454136667,17.14086197,20.047450584088764,18.06519358675746
2.45609,17.23368555,20.125997139375045,18.158805794278265
2.45803,17.32891517,20.2043117216246,18.252187585302565
2.45998,17.41884276,20.283336653632315,18.34646272728591
2.46192,17.51774579,20.362262611659208,18.440665978206255
2.46385,17.61092447,20.441086050286614,18.534792658931792
2.46579,17.70414128,20.520624980108614,18.62981985693881
2.46771,17.797288,20.599648222088817,18.72427655654397
2.46964,17.89743573,20.679389317236677,18.819637118707703
2.47156,17.99750101,20.759023107513986,18.914915014858124
2.47348,18.08618627,20.838963140787403,19.010604938543693
2.47539,18.18631269,20.918791841620152,19.106206945170698
2.4773,18.28361872,20.998925934609993,19.202220001139608
2.47921,18.37545223,21.079366588846785,19.298645763158703
2.48111,18.47471916,21.159691408050943,19.394977796102395
2.48301,18.57805432,21.24032190778001,19.49172151435684
2.48491,18.67279326,21.321259252085046,19.588878567980714
2.4868,18.77157065,21.402076193970235,19.68593598716798
2.48869,18.86803378,21.483199069695765,19.783405678219026
2.49057,18.96679639,21.564197381586457,19.880770289547996
